estado,estado_nome,profissao,grupo_ocupacional,escolaridade_dummy,escolaridade_label,salario_brl,media_nacional_grupo_brl_2024,rendimento_uf_2025_brl
RS,Rio Grande do Sul,Carpinteiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Eletricista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Encanador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Funileiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Gesseiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Instalador de ar-condicionado,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Lubrificador automotivo,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Marceneiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Mecânico,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Montador de móveis,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Pedreiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Pintor,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Sapateiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Serralheiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Soldador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Tapeceiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Vidraceiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2906.42,2371.0,2839.0
RS,Rio Grande do Sul,Técnico de manutenção,Técnicos e profissionais de nível médio,0,Nao superior,5084.7,4148.0,2839.0
RS,Rio Grande do Sul,Técnico em informática,Técnicos e profissionais de nível médio,0,Nao superior,5084.7,4148.0,2839.0
RS,Rio Grande do Sul,Administrador,Diretores e gerentes,1,Superior,10690.38,8721.0,2839.0
RS,Rio Grande do Sul,Analista financeiro,Diretores e gerentes,1,Superior,10690.38,8721.0,2839.0
RS,Rio Grande do Sul,Consultor empresarial,Diretores e gerentes,1,Superior,10690.38,8721.0,2839.0
RS,Rio Grande do Sul,Controller,Diretores e gerentes,1,Superior,10690.38,8721.0,2839.0
RS,Rio Grande do Sul,Diretor de arte,Diretores e gerentes,1,Superior,10690.38,8721.0,2839.0
RS,Rio Grande do Sul,Oficial das forças armadas,"Membros das forças armadas, policiais e bombeiros militares",1,Superior,8273.06,6749.0,2839.0
RS,Rio Grande do Sul,Advogado,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Analista de dados,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Analista de sistemas,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Anestesista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Antropólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Arqueólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Arquiteto,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Arquivista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Assistente social,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Astrônomo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Atuário,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Auditor fiscal,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Bibliotecário,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Biomédico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Biólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Cardiologista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Cientista da computação,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Cientista de dados,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Cientista político,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Cirurgião geral,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Cirurgião-dentista bucomaxilofacial,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Contador,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Corretor de imóveis especializado em avaliação pericial,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Defensor público,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Delegado,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Dentista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Dermatologista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Desenvolvedor de software,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Designer de interiores,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Designer de produto,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Designer gráfico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Diplomata,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Economista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Enfermeiro,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro aeroespacial,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro agrônomo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro ambiental,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro biomédico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro cartógrafo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro civil,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro de alimentos,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro de materiais,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro de petróleo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro de produção,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro de software,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro elétrico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro florestal,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro mecânico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Engenheiro químico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Epidemiologista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Especialista em cibersegurança,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Estatístico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Farmacêutico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Fisioterapeuta,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Fonoaudiólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Físico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Geógrafo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Geólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Ginecologista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Historiador,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Jornalista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Juiz,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Matemático,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Meteorologista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Museólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Médico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Médico veterinário sanitarista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Neurologista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Nutricionista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Obstetra,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Oceanógrafo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Odontopediatra,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Ortodontista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Pedagogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Pediatra,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Perito contábil,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Produtor audiovisual,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Professor de educação física,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Professor universitário,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Profissional de relações internacionais,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Promotor de justiça,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Psicólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Psiquiatra,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Publicitário,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Químico,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Radiologista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Relações públicas,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Sanitarista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Sociólogo,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Terapeuta ocupacional,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Tradutor,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Urbanista,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Veterinário,Profissionais das ciências e intelectuais,1,Superior,8038.93,6558.0,2839.0
RS,Rio Grande do Sul,Secretário executivo,Técnicos e profissionais de nível médio,1,Superior,5084.7,4148.0,2839.0
SC,Santa Catarina,Agente de portaria,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Ajudante de carga e descarga,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Auxiliar de lavanderia,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Auxiliar de limpeza,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Camareira,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Embalador,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Jardineiro,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Lavador de carros,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Porteiro,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Servente de obras,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Zelador,Ocupações elementares,0,Nao superior,1763.51,1454.0,2809.0
SC,Santa Catarina,Auxiliar de produção,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Motorista,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Motorista de caminhão,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Motorista de ônibus,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Operador de colheitadeira,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Operador de empilhadeira,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Operador de máquina,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Operador de máquinas agrícolas,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Operador logístico,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Tratorista,Operadores de instalações e máquinas e montadores,0,Nao superior,3222.59,2657.0,2809.0
SC,Santa Catarina,Auxiliar administrativo,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Auxiliar de almoxarifado,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Auxiliar de escritório,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Conferente,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Despachante de mercadorias,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Estoquista,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Mensageiro,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Monitor escolar,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Recepcionista,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Repositor,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Separador de pedidos,Trabalhadores de apoio administrativo,0,Nao superior,2980.01,2457.0,2809.0
SC,Santa Catarina,Assistente de vendas,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Atendente de loja,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Auxiliar de cozinha,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Auxiliar de padaria,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Açougueiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Babá,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Banhista de pet shop,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Barbeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Bartender,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Cabeleireiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Caixa,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Chapeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Cobrador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Cobrador de ônibus,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Confeiteiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Costureira,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Cozinheiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Cuidador de idosos,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Cuidador infantil,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Demonstrador de produtos,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Doceiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Entregador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Feirante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Frentista,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Garçom,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Manicure,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Maquiador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Motoboy,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Operador de caixa,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Operador de telemarketing ativo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Operador de telemarketing receptivo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Padeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Pizzaiolo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Promotor de vendas,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Recreador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Sorveteiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Sushiman,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Telemarketing,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Tosador de animais,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Vendedor,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Vendedor ambulante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Vigilante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2902.39,2393.0,2809.0
SC,Santa Catarina,Agricultor,"Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",0,Nao superior,2728.95,2250.0,2809.0
SC,Santa Catarina,Artesão,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Auxiliar de eletricista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Auxiliar de encanador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Auxiliar de mecânico,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Azulejista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Borracheiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Carpinteiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Eletricista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Encanador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Funileiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Gesseiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Instalador de ar-condicionado,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Lubrificador automotivo,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Marceneiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Mecânico,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Montador de móveis,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Pedreiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Pintor,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
SC,Santa Catarina,Sapateiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,2875.71,2371.0,2809.0
